trajectory,profile_id,time,latitude,longitude
cp_380-20170607T025400Z,33,2017-06-08T14:43:07Z,39.82186097440304,-70.70067765491135
cp_380-20170607T025400Z,34,2017-06-08T16:32:20Z,39.82371731476201,-70.70146783637395
cp_380-20170607T025400Z,35,2017-06-08T18:18:30Z,39.82279868017424,-70.70394020770664
cp_380-20170607T025400Z,36,2017-06-08T19:26:07Z,39.82064218001178,-70.70336303568924
cp_380-20170607T025400Z,37,2017-06-08T20:32:45Z,39.819462927414456,-70.70388941806017
cp_380-20170607T025400Z,38,2017-06-08T20:59:02Z,39.82011256927006,-70.70348777621214
cp_380-20170607T025400Z,39,2017-06-08T21:36:01Z,39.81897539632238,-70.69951588297018
cp_380-20170607T025400Z,40,2017-06-08T23:20:04Z,39.81769716067805,-70.6878716539124
cp_380-20170607T025400Z,41,2017-06-09T00:52:10Z,39.81752613561639,-70.68818911165346
cp_380-20170607T025400Z,42,2017-06-09T02:10:03Z,39.82187585825528,-70.69413836683665
cp_380-20170607T025400Z,43,2017-06-09T03:31:50Z,39.820202637533406,-70.70578215650998
cp_380-20170607T025400Z,44,2017-06-09T05:14:50Z,39.8217278330027,-70.70573025263039
cp_380-20170607T025400Z,45,2017-06-09T06:57:52Z,39.82275512153951,-70.71121329111261
cp_380-20170607T025400Z,46,2017-06-09T08:11:36Z,39.824613116298714,-70.70559713794069
cp_380-20170607T025400Z,47,2017-06-09T09:21:16Z,39.82361085950592,-70.70367269417474
cp_380-20170607T025400Z,48,2017-06-09T10:36:03Z,39.82089846846895,-70.7004284300165
cp_380-20170607T025400Z,49,2017-06-09T11:49:56Z,39.81861964799583,-70.69931658365692
cp_380-20170607T025400Z,50,2017-06-09T12:07:05Z,39.8178489055413,-70.70000138155598
cp_380-20170607T025400Z,51,2017-06-09T12:34:08Z,39.82192650948462,-70.69734114950657
cp_380-20170607T025400Z,52,2017-06-09T14:16:17Z,39.83289925727642,-70.69446953215024
cp_380-20170607T025400Z,53,2017-06-09T16:06:26Z,39.8309767890997,-70.69404311027856
cp_380-20170607T025400Z,54,2017-06-09T17:27:16Z,39.827813897115554,-70.69906191936664
cp_380-20170607T025400Z,55,2017-06-09T19:39:10Z,39.80710322096633,-70.69875841827171
cp_380-20170607T025400Z,56,2017-06-09T21:22:14Z,39.79603235210797,-70.69538765918634
cp_380-20170607T025400Z,57,2017-06-09T22:57:24Z,39.79609843552545,-70.69472395447191
cp_380-20170607T025400Z,58,2017-06-10T00:39:32Z,39.80813128396979,-70.69664687608233
cp_380-20170607T025400Z,59,2017-06-10T02:45:29Z,39.815883372133435,-70.6957417107237
cp_380-20170607T025400Z,60,2017-06-10T04:28:31Z,39.82250432314995,-70.70075309276778
cp_380-20170607T025400Z,61,2017-06-10T06:04:41Z,39.827309483023946,-70.70439313463747
cp_380-20170607T025400Z,62,2017-06-10T06:52:13Z,39.83034053653719,-70.70668924173626
cp_380-20170607T025400Z,63,2017-06-10T07:55:05Z,39.81866197739979,-70.70500424091476
cp_380-20170607T025400Z,64,2017-06-10T09:38:09Z,39.797421604951715,-70.70205078166445
cp_380-20170607T025400Z,65,2017-06-10T11:37:30Z,39.784216300469666,-70.7014582681699
cp_380-20170607T025400Z,66,2017-06-10T11:49:38Z,39.78387187678997,-70.70157746606078
cp_380-20170607T025400Z,67,2017-06-10T12:17:50Z,39.788430789070354,-70.70111100922176
cp_380-20170607T025400Z,68,2017-06-10T14:06:55Z,39.80094330589279,-70.69481640244918
cp_380-20170607T025400Z,69,2017-06-10T15:50:05Z,39.81292292129413,-70.68878795082784
cp_380-20170607T025400Z,70,2017-06-10T17:29:05Z,39.82466465647389,-70.68287920667287
cp_380-20170607T025400Z,71,2017-06-10T19:23:14Z,39.829096804180104,-70.68701588194557
cp_380-20170607T025400Z,72,2017-06-10T21:04:18Z,39.83088465662165,-70.6995256795399
cp_380-20170607T025400Z,73,2017-06-10T22:58:54Z,39.821434560982055,-70.70414188504022
cp_380-20170607T025400Z,74,2017-06-11T00:44:01Z,39.80099190912457,-70.69838563043008
cp_380-20170607T025400Z,75,2017-06-11T02:51:24Z,39.786949985849404,-70.69185033538758
cp_380-20170607T025400Z,76,2017-06-11T03:37:54Z,39.785188910629664,-70.69490088416529
cp_380-20170607T025400Z,77,2017-06-11T04:26:54Z,39.78745178661213,-70.69700459626998
cp_380-20170607T025400Z,78,2017-06-11T06:18:02Z,39.799965707206326,-70.70435194695789
cp_380-20170607T025400Z,79,2017-06-11T07:52:11Z,39.81144741864484,-70.71109849675081
cp_380-20170607T025400Z,80,2017-06-11T09:27:04Z,39.82353729555025,-70.7182023990714
cp_380-20170607T025400Z,81,2017-06-11T11:32:16Z,39.82934468885254,-70.72179417391008
cp_380-20170607T025400Z,82,2017-06-11T13:04:11Z,39.83369756904334,-70.71324168467058
cp_380-20170607T025400Z,83,2017-06-11T14:32:20Z,39.836415642923704,-70.70790430689013
cp_380-20170607T025400Z,84,2017-06-11T14:55:33Z,39.8375356454905,-70.70570500066187
cp_380-20170607T025400Z,85,2017-06-11T15:37:55Z,39.83085299250636,-70.70279935818319
cp_380-20170607T025400Z,86,2017-06-11T17:21:55Z,39.81418849457344,-70.6991428841426
cp_380-20170607T025400Z,87,2017-06-11T19:19:24Z,39.800525554989406,-70.69626890410684
cp_380-20170607T025400Z,88,2017-06-11T21:03:28Z,39.7952957892483,-70.70081050728133
cp_380-20170607T025400Z,89,2017-06-11T22:44:23Z,39.797426368554056,-70.70205259578687
cp_380-20170607T025400Z,90,2017-06-12T00:29:23Z,39.81084775002513,-70.7012389038999
cp_380-20170607T025400Z,91,2017-06-12T03:04:44Z,39.80531398986016,-70.69433019086486
cp_380-20170607T025400Z,92,2017-06-12T04:48:53Z,39.79129430443979,-70.69661063546185
cp_380-20170607T025400Z,93,2017-06-12T06:32:19Z,39.785851961478784,-70.69668217957015
cp_380-20170607T025400Z,94,2017-06-12T08:18:23Z,39.798701363184165,-70.70122464551903
cp_380-20170607T025400Z,95,2017-06-12T10:22:23Z,39.80490000231375,-70.70431657781083
cp_380-20170607T025400Z,96,2017-06-12T12:05:30Z,39.81329212975779,-70.70190805964866
cp_380-20170607T025400Z,97,2017-06-12T13:50:41Z,39.82148576108515,-70.69955624830727
cp_380-20170607T025400Z,98,2017-06-12T15:29:42Z,39.82887464126607,-70.69743542403347
cp_380-20170607T025400Z,99,2017-06-12T17:03:22Z,39.8320100527728,-70.69588088989258
cp_380-20170607T025400Z,100,2017-06-12T17:06:28Z,39.82317747797914,-70.69628115218737
cp_380-20170607T025400Z,101,2017-06-12T18:51:35Z,39.80644444801091,-70.69827864604491
cp_380-20170607T025400Z,102,2017-06-12T20:29:44Z,39.79536845068449,-70.6996013788144
cp_380-20170607T025400Z,103,2017-06-12T21:06:06Z,39.789734973224895,-70.70027414759745
cp_380-20170607T025400Z,104,2017-06-12T22:13:18Z,39.76989738255,-70.7048693847515
cp_380-20170607T025400Z,105,2017-06-12T23:59:22Z,39.74768144808492,-70.70906517284803
cp_380-20170607T025400Z,106,2017-06-13T01:39:31Z,39.726216700050095,-70.71311873161291
cp_380-20170607T025400Z,107,2017-06-13T03:18:34Z,39.70496074781424,-70.71713285986411
cp_380-20170607T025400Z,108,2017-06-13T05:20:07Z,39.67772701539435,-70.71651540122618
cp_380-20170607T025400Z,109,2017-06-13T07:03:05Z,39.65522242350202,-70.72077852672489
cp_380-20170607T025400Z,110,2017-06-13T08:39:15Z,39.633396607079476,-70.72491979231683
cp_380-20170607T025400Z,111,2017-06-13T10:15:16Z,39.61134751690724,-70.72910342222995
cp_380-20170607T025400Z,112,2017-06-13T12:12:58Z,39.589954101728694,-70.73922519194791
cp_380-20170607T025400Z,113,2017-06-13T13:55:01Z,39.575303025187495,-70.75715399879348
cp_380-20170607T025400Z,114,2017-06-13T15:30:10Z,39.56117367971206,-70.77445848873627
cp_380-20170607T025400Z,115,2017-06-13T17:05:07Z,39.54712455350836,-70.79166473254423
cp_380-20170607T025400Z,116,2017-06-13T19:34:34Z,39.52942707425884,-70.79311258191082
cp_380-20170607T025400Z,117,2017-06-13T21:16:37Z,39.512920218891495,-70.79500340920829
cp_380-20170607T025400Z,118,2017-06-13T22:47:46Z,39.4966605213444,-70.79685594249926
cp_380-20170607T025400Z,119,2017-06-14T00:27:48Z,39.479286218269614,-70.79883546731888
cp_380-20170607T025400Z,120,2017-06-14T02:33:01Z,39.46103537742796,-70.79844620152936
cp_380-20170607T025400Z,121,2017-06-14T04:19:08Z,39.44314041846884,-70.80646507477454
cp_380-20170607T025400Z,122,2017-06-14T06:01:19Z,39.43020431681074,-70.81226587885736
cp_380-20170607T025400Z,123,2017-06-14T07:37:20Z,39.41329089307171,-70.81985019290134
cp_380-20170607T025400Z,124,2017-06-14T09:44:16Z,39.40547893715885,-70.83198297144698
cp_380-20170607T025400Z,125,2017-06-14T11:26:22Z,39.40416960311376,-70.85461322808297
cp_380-20170607T025400Z,126,2017-06-14T13:06:31Z,39.4028930810309,-70.87667815216226
cp_380-20170607T025400Z,127,2017-06-14T14:43:32Z,39.40152949161591,-70.90024805143865
cp_380-20170607T025400Z,128,2017-06-14T16:46:58Z,39.39532411310602,-70.92618559105051
cp_380-20170607T025400Z,129,2017-06-14T18:33:07Z,39.3871981333433,-70.94416197401286
cp_380-20170607T025400Z,130,2017-06-14T20:14:17Z,39.37943203801305,-70.96134023410916
cp_380-20170607T025400Z,131,2017-06-14T21:50:18Z,39.371743406471005,-70.97834714772503
cp_380-20170607T025400Z,132,2017-06-14T23:52:48Z,39.36884837019444,-70.99446882903544
cp_380-20170607T025400Z,133,2017-06-15T01:37:53Z,39.36500825144483,-71.01527882994807
cp_380-20170607T025400Z,134,2017-06-15T03:09:02Z,39.36134267728487,-71.0351374207965
cp_380-20170607T025400Z,135,2017-06-15T04:45:08Z,39.35763794697601,-71.05520814374376
cp_380-20170607T025400Z,136,2017-06-15T06:39:52Z,39.35361678084597,-71.0768232578791
cp_380-20170607T025400Z,137,2017-06-15T08:23:59Z,39.35006269076902,-71.09898062674901
cp_380-20170607T025400Z,138,2017-06-15T10:04:08Z,39.34659648911034,-71.12058580474593
cp_380-20170607T025400Z,139,2017-06-15T11:43:09Z,39.343059696743936,-71.14263098161061
cp_380-20170607T025400Z,140,2017-06-15T13:50:33Z,39.34352499186959,-71.15732939899038
cp_380-20170607T025400Z,141,2017-06-15T15:10:27Z,39.34278301652138,-71.15477642292372
cp_380-20170607T025400Z,142,2017-06-15T16:22:14Z,39.35070535280868,-71.14612118423533
cp_380-20170607T025400Z,143,2017-06-15T18:08:22Z,39.3633408219751,-71.13108884703176
cp_380-20170607T025400Z,144,2017-06-15T19:51:32Z,39.37558301017378,-71.11657496133986
cp_380-20170607T025400Z,145,2017-06-15T21:29:34Z,39.38815230236916,-71.10167327324363
cp_380-20170607T025400Z,146,2017-06-15T23:33:47Z,39.400362847170136,-71.08850744385653
cp_380-20170607T025400Z,147,2017-06-16T01:16:53Z,39.41415216006941,-71.07370690261342
cp_380-20170607T025400Z,148,2017-06-16T02:55:04Z,39.425355450393894,-71.06168046074649
cp_380-20170607T025400Z,149,2017-06-16T04:30:03Z,39.43753506491567,-71.04860596015197
cp_380-20170607T025400Z,150,2017-06-16T06:27:39Z,39.4526937900151,-71.03792301955848
cp_380-20170607T025400Z,151,2017-06-16T08:07:42Z,39.4652972130462,-71.02450856042172
cp_380-20170607T025400Z,152,2017-06-16T09:47:52Z,39.4775846926848,-71.01142961368892
cp_380-20170607T025400Z,153,2017-06-16T11:22:50Z,39.489988453861834,-70.99822689543484
cp_380-20170607T025400Z,154,2017-06-16T13:36:00Z,39.50743056356093,-70.97988403860933
cp_380-20170607T025400Z,155,2017-06-16T15:20:07Z,39.51939270705552,-70.96614513497072
cp_380-20170607T025400Z,156,2017-06-16T17:03:17Z,39.53094400346416,-70.9528785778977
cp_380-20170607T025400Z,157,2017-06-16T18:38:19Z,39.542436293880115,-70.93967978866146
cp_380-20170607T025400Z,158,2017-06-16T20:44:07Z,39.55685027170282,-70.92640916425887
cp_380-20170607T025400Z,159,2017-06-16T22:26:11Z,39.57082899060036,-70.91136745866389
cp_380-20170607T025400Z,160,2017-06-17T00:10:19Z,39.584534924777905,-70.89661408219561
cp_380-20170607T025400Z,161,2017-06-17T01:49:24Z,39.59825047271009,-70.88185035726514
cp_380-20170607T025400Z,162,2017-06-17T03:54:13Z,39.613615713230104,-70.86287160692396
cp_380-20170607T025400Z,163,2017-06-17T05:37:15Z,39.624767923155694,-70.84306557458572
cp_380-20170607T025400Z,164,2017-06-17T07:20:26Z,39.635593109863,-70.82383906060313
cp_380-20170607T025400Z,165,2017-06-17T08:57:29Z,39.64631736051026,-70.8047918182232
cp_380-20170607T025400Z,166,2017-06-17T11:07:26Z,39.6536355561337,-70.78027733578787
cp_380-20170607T025400Z,167,2017-06-17T12:50:31Z,39.665306383020145,-70.75958290775668
cp_380-20170607T025400Z,168,2017-06-17T14:33:42Z,39.676872624821016,-70.73909298845751
cp_380-20170607T025400Z,169,2017-06-17T16:14:45Z,39.68832081921756,-70.71881219342103
cp_380-20170607T025400Z,170,2017-06-17T18:15:47Z,39.698458115876655,-70.70099402317815
cp_380-20170607T025400Z,171,2017-06-17T19:58:50Z,39.711666655773634,-70.69096258669663
cp_380-20170607T025400Z,172,2017-06-17T21:33:00Z,39.72454131710239,-70.68118867872893
cp_380-20170607T025400Z,173,2017-06-17T23:10:01Z,39.737282852337785,-70.67151583456022
cp_380-20170607T025400Z,174,2017-06-18T01:16:14Z,39.75244393823058,-70.65567058784657
cp_380-20170607T025400Z,175,2017-06-18T02:57:17Z,39.76647206925229,-70.64557129272495
cp_380-20170607T025400Z,176,2017-06-18T04:38:25Z,39.78058281554904,-70.63541434121194
cp_380-20170607T025400Z,177,2017-06-18T06:21:37Z,39.795178822353556,-70.62490809793611
cp_380-20170607T025400Z,178,2017-06-18T08:24:54Z,39.80484703996413,-70.61136985933727
cp_380-20170607T025400Z,179,2017-06-18T10:13:57Z,39.81384237861254,-70.59575679846115
cp_380-20170607T025400Z,180,2017-06-18T11:56:07Z,39.82063898753444,-70.5839602860934
cp_380-20170607T025400Z,181,2017-06-18T12:52:44Z,39.825122844923726,-70.57617789346848
cp_380-20170607T025400Z,182,2017-06-18T14:15:24Z,39.823987290006116,-70.55994611170462
cp_380-20170607T025400Z,183,2017-06-18T16:01:34Z,39.80869980790244,-70.5424272516077
cp_380-20170607T025400Z,184,2017-06-18T18:06:56Z,39.79262638075292,-70.52029787380326
cp_380-20170607T025400Z,185,2017-06-18T19:49:01Z,39.77694225018357,-70.50256304219943
cp_380-20170607T025400Z,186,2017-06-18T21:27:10Z,39.7615637228416,-70.48518188718259
cp_380-20170607T025400Z,187,2017-06-18T23:05:14Z,39.7459453566275,-70.46752966091665
cp_380-20170607T025400Z,188,2017-06-19T02:37:55Z,39.73163346361838,-70.4530676986284
cp_380-20170607T025400Z,189,2017-06-19T04:25:55Z,39.72283577748526,-70.4674427378307
cp_380-20170607T025400Z,190,2017-06-19T06:03:04Z,39.714433400877766,-70.48119861288622
cp_380-20170607T025400Z,191,2017-06-19T07:42:04Z,39.70576973028373,-70.49538226303434
cp_380-20170607T025400Z,192,2017-06-19T09:46:59Z,39.696765049208814,-70.50179276951297
cp_380-20170607T025400Z,193,2017-06-19T11:33:06Z,39.686319940655615,-70.5148306111795
cp_380-20170607T025400Z,194,2017-06-19T13:12:16Z,39.678580264823744,-70.52449423507703
cp_380-20170607T025400Z,195,2017-06-19T14:52:17Z,39.668206961788584,-70.53744615984547
cp_380-20170607T025400Z,196,2017-06-19T16:47:54Z,39.65770494372761,-70.54728922149863
cp_380-20170607T025400Z,197,2017-06-19T18:31:55Z,39.649150733571396,-70.55783979373194
cp_380-20170607T025400Z,198,2017-06-19T20:08:08Z,39.64089124866442,-70.56802906483215
cp_380-20170607T025400Z,199,2017-06-19T21:45:13Z,39.63272116117001,-70.57810805127384
cp_380-20170607T025400Z,200,2017-06-19T23:40:49Z,39.62553905369433,-70.58246634271367
cp_380-20170607T025400Z,201,2017-06-20T01:22:48Z,39.61881558822267,-70.59478783498172
cp_380-20170607T025400Z,202,2017-06-20T02:55:58Z,39.61205489193287,-70.60718546571152
cp_380-20170607T025400Z,203,2017-06-20T04:39:05Z,39.604759156639304,-70.62056424035173
cp_380-20170607T025400Z,204,2017-06-20T11:59:35Z,39.61587375245123,-70.55019935246506
cp_380-20170607T025400Z,205,2017-06-20T13:43:40Z,39.608892806889266,-70.56356091041002
cp_380-20170607T025400Z,206,2017-06-20T15:26:50Z,39.60207849286474,-70.57659469048409
cp_380-20170607T025400Z,207,2017-06-20T17:04:54Z,39.59532872543198,-70.58950501189767
cp_380-20170607T025400Z,208,2017-06-20T20:37:54Z,39.58674990517461,-70.56177797477359
cp_380-20170607T025400Z,209,2017-06-20T21:10:06Z,39.5810626137355,-70.56092478448352
cp_380-20170607T025400Z,210,2017-06-20T22:52:08Z,39.577922799814026,-70.5777101291701
cp_380-20170607T025400Z,211,2017-06-21T00:24:20Z,39.57488297695207,-70.59399489450205
cp_380-20170607T025400Z,212,2017-06-21T02:02:22Z,39.571811129791065,-70.61045121857887
cp_380-20170607T025400Z,213,2017-06-21T03:48:12Z,39.56676525808904,-70.62668725798949
cp_380-20170607T025400Z,214,2017-06-21T05:30:14Z,39.56064009854057,-70.64314338128429
cp_380-20170607T025400Z,215,2017-06-21T07:09:28Z,39.554734312502006,-70.65900867299746
cp_380-20170607T025400Z,216,2017-06-21T08:47:28Z,39.54873693423167,-70.67512001789747
cp_380-20170607T025400Z,217,2017-06-21T10:37:20Z,39.54176443091224,-70.68785692404373
cp_380-20170607T025400Z,218,2017-06-21T12:19:19Z,39.533560414899306,-70.7026872203685
cp_380-20170607T025400Z,219,2017-06-21T14:00:29Z,39.525478055385825,-70.71732471356785
cp_380-20170607T025400Z,220,2017-06-21T15:37:29Z,39.51743512817771,-70.73189079320274
cp_380-20170607T025400Z,221,2017-06-21T17:29:00Z,39.50903574556356,-70.74607681664251
cp_380-20170607T025400Z,222,2017-06-21T19:12:02Z,39.50257597479955,-70.76334754140932
cp_380-20170607T025400Z,223,2017-06-21T20:52:26Z,39.492467631097824,-70.7786423951911
cp_380-20170607T025400Z,224,2017-06-21T22:34:33Z,39.48518136890854,-70.79322429098835
cp_380-20170607T025400Z,225,2017-06-22T01:49:20Z,39.47386161091154,-70.80587624442343
cp_380-20170607T025400Z,226,2017-06-22T03:34:27Z,39.46464589992977,-70.82480388730094
cp_380-20170607T025400Z,227,2017-06-22T05:16:37Z,39.455745660104384,-70.84308450163584
cp_380-20170607T025400Z,228,2017-06-22T06:56:39Z,39.44670872918881,-70.86164587212467
cp_380-20170607T025400Z,229,2017-06-22T09:04:58Z,39.434891721901465,-70.87671253681874
cp_380-20170607T025400Z,230,2017-06-22T10:47:03Z,39.428331539348946,-70.8933797221872
cp_380-20170607T025400Z,231,2017-06-22T12:24:12Z,39.42194163556502,-70.90963379853805
cp_380-20170607T025400Z,232,2017-06-22T14:01:09Z,39.415585196312726,-70.9258027507508
cp_380-20170607T025400Z,233,2017-06-22T15:48:04Z,39.40940448796822,-70.94562016943671
cp_380-20170607T025400Z,234,2017-06-22T17:30:10Z,39.40366812272163,-70.96418999232421
cp_380-20170607T025400Z,235,2017-06-22T19:05:20Z,39.39813638525896,-70.9820944696141
cp_380-20170607T025400Z,236,2017-06-22T20:41:22Z,39.39254667177073,-71.00018659688547
cp_380-20170607T025400Z,237,2017-06-22T22:52:31Z,39.38911121151903,-71.01008618248703
cp_380-20170607T025400Z,238,2017-06-23T00:36:34Z,39.38308223690816,-71.02805275993707
cp_380-20170607T025400Z,239,2017-06-23T02:07:42Z,39.37722704014302,-71.04548510697278
cp_380-20170607T025400Z,240,2017-06-23T03:44:48Z,39.37134037889578,-71.06301113143611
cp_380-20170607T025400Z,241,2017-06-23T05:40:17Z,39.364861922861536,-71.07838004761567
cp_380-20170607T025400Z,242,2017-06-23T07:24:22Z,39.35873347127228,-71.09644636826307
cp_380-20170607T025400Z,243,2017-06-23T09:07:33Z,39.352828156410474,-71.11382454460089
cp_380-20170607T025400Z,244,2017-06-23T10:43:39Z,39.34692487201137,-71.1311967456877
cp_380-20170607T025400Z,245,2017-06-23T12:47:59Z,39.34436857328089,-71.14444493087815
cp_380-20170607T025400Z,246,2017-06-23T14:31:05Z,39.338541671304476,-71.15657899860844
cp_380-20170607T025400Z,247,2017-06-23T16:23:22Z,39.3447552279435,-71.15342163092603
cp_380-20170607T025400Z,248,2017-06-23T18:08:29Z,39.35912344571438,-71.13731588805206
cp_380-20170607T025400Z,249,2017-06-28T14:23:41Z,39.68559214426634,-70.42618709527187
cp_380-20170607T025400Z,250,2017-06-28T16:04:43Z,39.677321140340716,-70.44509233433845
cp_380-20170607T025400Z,251,2017-06-28T17:34:52Z,39.66931084172809,-70.46340673656512
cp_380-20170607T025400Z,252,2017-06-28T19:09:53Z,39.660606612659635,-70.48330771154022
cp_380-20170607T025400Z,253,2017-06-28T21:18:33Z,39.64652646658935,-70.5049692772243
cp_380-20170607T025400Z,254,2017-06-28T23:01:35Z,39.63726090729429,-70.52495030395674
cp_380-20170607T025400Z,255,2017-06-29T00:47:44Z,39.62830776748956,-70.54426103471684
cp_380-20170607T025400Z,256,2017-06-29T02:21:45Z,39.6195329425848,-70.56318716397412
cp_380-20170607T025400Z,257,2017-06-29T04:27:49Z,39.608579852871074,-70.58097074525489
cp_380-20170607T025400Z,258,2017-06-29T06:11:51Z,39.59832412275043,-70.60214691062849
cp_380-20170607T025400Z,259,2017-06-29T07:57:01Z,39.588470682639304,-70.62250944155767
cp_380-20170607T025400Z,260,2017-06-29T09:32:00Z,39.57861652236588,-70.64287346073122
cp_380-20170607T025400Z,261,2017-06-29T11:37:49Z,39.56483761036444,-70.66319376172528
cp_380-20170607T025400Z,262,2017-06-29T13:20:57Z,39.555548197342425,-70.68427063621027
cp_380-20170607T025400Z,263,2017-06-29T15:04:06Z,39.54658593367329,-70.70461928934252
cp_380-20170607T025400Z,264,2017-06-29T16:40:02Z,39.53780135896081,-70.72456450300027
cp_380-20170607T025400Z,265,2017-06-29T18:41:52Z,39.524911038361566,-70.7428253715571
cp_380-20170607T025400Z,266,2017-06-29T20:25:01Z,39.51561689587914,-70.76322023176401
cp_380-20170607T025400Z,267,2017-06-29T21:56:09Z,39.506661025633804,-70.78287878285983
cp_380-20170607T025400Z,268,2017-06-29T23:32:12Z,39.4975150308624,-70.80295466611966
cp_380-20170607T025400Z,269,2017-06-30T01:30:46Z,39.48937256595639,-70.82194620406533
cp_380-20170607T025400Z,270,2017-06-30T03:14:48Z,39.48139169279206,-70.8427638343491
cp_380-20170607T025400Z,271,2017-06-30T04:44:56Z,39.47378135845271,-70.86261298952866
cp_380-20170607T025400Z,272,2017-06-30T06:21:53Z,39.46547317059187,-70.88428227536512
cp_380-20170607T025400Z,273,2017-06-30T08:28:16Z,39.45641070042269,-70.9002907023691
cp_380-20170607T025400Z,274,2017-06-30T10:10:20Z,39.44688089847579,-70.92168193723187
cp_380-20170607T025400Z,275,2017-06-30T11:51:30Z,39.43763401018611,-70.94244208966705
cp_380-20170607T025400Z,276,2017-06-30T13:27:33Z,39.42838324280293,-70.96321095103976
cp_380-20170607T025400Z,277,2017-06-30T15:24:59Z,39.418929425709436,-70.98578666328093
cp_380-20170607T025400Z,278,2017-06-30T17:05:04Z,39.412921058731904,-71.00282976820365
cp_380-20170607T025400Z,279,2017-06-30T18:42:15Z,39.40544927844477,-71.02403521633623
cp_380-20170607T025400Z,280,2017-06-30T20:18:11Z,39.39860315310026,-71.04346501088625
cp_380-20170607T025400Z,281,2017-06-30T22:30:55Z,39.39729321588366,-71.0556185205311
cp_380-20170607T025400Z,282,2017-07-01T00:13:59Z,39.38725102023882,-71.07084618678357
cp_380-20170607T025400Z,283,2017-07-01T01:45:09Z,39.37752299620157,-71.08559670396089
cp_380-20170607T025400Z,284,2017-07-01T03:22:06Z,39.36711600549999,-71.10137673231198
cp_380-20170607T025400Z,285,2017-07-01T05:22:20Z,39.35918043203044,-71.11630155696746
cp_380-20170607T025400Z,286,2017-07-01T07:04:25Z,39.35298398359571,-71.12941697330335
cp_380-20170607T025400Z,287,2017-07-01T08:44:35Z,39.34675352191806,-71.14260252539613
cp_380-20170607T025400Z,288,2017-07-01T10:25:39Z,39.34061368952032,-71.15559627836498
cp_380-20170607T025400Z,289,2017-07-01T12:40:07Z,39.3505380299305,-71.15068267194414
cp_380-20170607T025400Z,290,2017-07-01T14:21:13Z,39.36278365534133,-71.13414329843697
