trajectory,profile_id,time,latitude,longitude
cp_380-20161011T204600Z,47,2016-10-13T18:26:57Z,39.792661485753804,-70.39259540189336
cp_380-20161011T204600Z,48,2016-10-13T20:10:55Z,39.778808766711975,-70.40393563652006
cp_380-20161011T204600Z,49,2016-10-13T22:19:05Z,39.76292845040023,-70.4106460862829
cp_380-20161011T204600Z,50,2016-10-14T00:05:14Z,39.747798334412074,-70.41633546446295
cp_380-20161011T204600Z,51,2016-10-14T01:46:24Z,39.73793556101644,-70.42004664968515
cp_380-20161011T204600Z,52,2016-10-14T02:18:44Z,39.733169411175346,-70.42185609347315
cp_380-20161011T204600Z,53,2016-10-14T03:10:26Z,39.72253708129776,-70.42747781958364
cp_380-20161011T204600Z,54,2016-10-14T04:54:27Z,39.70697956805183,-70.43514041683419
cp_380-20161011T204600Z,55,2016-10-14T07:04:40Z,39.68937703383398,-70.44242151869436
cp_380-20161011T204600Z,56,2016-10-14T08:46:43Z,39.67305438010768,-70.4483624325441
cp_380-20161011T204600Z,57,2016-10-14T10:23:53Z,39.66202735849746,-70.45237590893736
cp_380-20161011T204600Z,58,2016-10-14T11:00:18Z,39.65586906681518,-70.45478097859316
cp_380-20161011T204600Z,59,2016-10-14T11:55:24Z,39.64418398585465,-70.46247322723096
cp_380-20161011T204600Z,60,2016-10-14T13:40:28Z,39.627514391194715,-70.47143574194799
cp_380-20161011T204600Z,61,2016-10-14T15:59:57Z,39.61125387946057,-70.48411255588258
cp_380-20161011T204600Z,62,2016-10-14T17:47:03Z,39.594535419444334,-70.4924491621274
cp_380-20161011T204600Z,63,2016-10-14T19:26:12Z,39.581137229135216,-70.49912725171585
cp_380-20161011T204600Z,64,2016-10-14T21:06:17Z,39.56576426650277,-70.50678963143505
cp_380-20161011T204600Z,65,2016-10-14T22:58:13Z,39.54996626593299,-70.51344388341771
cp_380-20161011T204600Z,66,2016-10-15T00:44:19Z,39.53472101325875,-70.51706639400903
cp_380-20161011T204600Z,67,2016-10-15T02:26:29Z,39.519761746473556,-70.52061579330586
cp_380-20161011T204600Z,68,2016-10-15T04:09:35Z,39.50494434521629,-70.52413153203548
cp_380-20161011T204600Z,69,2016-10-15T06:35:21Z,39.48671719490068,-70.53923389993972
cp_380-20161011T204600Z,70,2016-10-15T08:20:25Z,39.471491776577786,-70.545801543899
cp_380-20161011T204600Z,71,2016-10-15T09:59:35Z,39.456554172391385,-70.55218615739027
cp_380-20161011T204600Z,72,2016-10-15T11:41:40Z,39.44118336665525,-70.55875021034895
cp_380-20161011T204600Z,73,2016-10-15T13:46:25Z,39.42757940530975,-70.56332268829001
cp_380-20161011T204600Z,74,2016-10-15T15:29:29Z,39.415030538762466,-70.56715829757873
cp_380-20161011T204600Z,75,2016-10-15T17:07:39Z,39.402294918948435,-70.57105098872117
cp_380-20161011T204600Z,76,2016-10-15T18:52:41Z,39.38922083099661,-70.57512137898779
cp_380-20161011T204600Z,77,2016-10-15T20:56:44Z,39.374611674023654,-70.57917720298872
cp_380-20161011T204600Z,78,2016-10-15T22:38:49Z,39.36039964915549,-70.57493581017158
cp_380-20161011T204600Z,79,2016-10-16T00:15:59Z,39.34633035553058,-70.57073692682783
cp_380-20161011T204600Z,80,2016-10-16T01:57:03Z,39.3322638801443,-70.5665388845679
cp_380-20161011T204600Z,81,2016-10-16T03:56:59Z,39.334219442561526,-70.57360654655984
cp_380-20161011T204600Z,82,2016-10-16T05:44:06Z,39.34947735794501,-70.59465975847958
cp_380-20161011T204600Z,83,2016-10-16T07:27:16Z,39.36422152278637,-70.61500532756014
cp_380-20161011T204600Z,84,2016-10-16T09:05:13Z,39.379093951224576,-70.63554660354419
cp_380-20161011T204600Z,85,2016-10-16T11:13:59Z,39.39161212143348,-70.6530931897692
cp_380-20161011T204600Z,86,2016-10-16T12:56:58Z,39.40566176574046,-70.66928334090623
cp_380-20161011T204600Z,87,2016-10-16T14:34:07Z,39.41949465921581,-70.68522371855106
cp_380-20161011T204600Z,88,2016-10-16T16:14:03Z,39.43436185881775,-70.70238840091015
cp_380-20161011T204600Z,89,2016-10-16T18:27:26Z,39.44611387146336,-70.7221998303571
cp_380-20161011T204600Z,90,2016-10-16T20:12:30Z,39.458152785909505,-70.74141928601324
cp_380-20161011T204600Z,91,2016-10-16T21:54:41Z,39.47007568950737,-70.7604532521751
cp_380-20161011T204600Z,92,2016-10-16T23:35:47Z,39.481998676585434,-70.77948735160645
cp_380-20161011T204600Z,93,2016-10-17T01:37:48Z,39.49352977992696,-70.79088006209037
cp_380-20161011T204600Z,94,2016-10-17T03:23:56Z,39.50784834892346,-70.80285471947745
cp_380-20161011T204600Z,95,2016-10-17T05:06:05Z,39.52196781804371,-70.81467342720399
cp_380-20161011T204600Z,96,2016-10-17T06:49:09Z,39.53622638815556,-70.82660856947562
cp_380-20161011T204600Z,97,2016-10-17T08:59:16Z,39.55045756513814,-70.83836207625785
cp_380-20161011T204600Z,98,2016-10-17T10:45:19Z,39.56301255977565,-70.85152426293811
cp_380-20161011T204600Z,99,2016-10-17T12:21:28Z,39.575127585975046,-70.8642353235065
cp_380-20161011T204600Z,100,2016-10-17T14:01:31Z,39.58786373988918,-70.87759673869604
cp_380-20161011T204600Z,101,2016-10-17T16:08:13Z,39.60017479462918,-70.88967650186414
cp_380-20161011T204600Z,102,2016-10-17T17:49:12Z,39.61271618360982,-70.90425509488595
cp_380-20161011T204600Z,103,2016-10-17T19:33:23Z,39.62550145689236,-70.91911718840257
cp_380-20161011T204600Z,104,2016-10-17T21:15:23Z,39.637861612020146,-70.93348510822169
cp_380-20161011T204600Z,105,2016-10-17T23:03:55Z,39.64385593886128,-70.9412076567823
cp_380-20161011T204600Z,106,2016-10-17T23:09:56Z,39.64727065933612,-70.9453480648008
cp_380-20161011T204600Z,107,2016-10-18T00:04:33Z,39.65451000808627,-70.9525609502528
cp_380-20161011T204600Z,108,2016-10-18T01:09:16Z,39.66375721997535,-70.96323178693638
cp_380-20161011T204600Z,109,2016-10-18T02:54:25Z,39.67761421118545,-70.9777535122211
cp_380-20161011T204600Z,110,2016-10-18T04:36:36Z,39.68944016440545,-70.99014676854108
cp_380-20161011T204600Z,111,2016-10-18T06:16:35Z,39.702587038300756,-71.00391532842485
cp_380-20161011T204600Z,112,2016-10-18T08:38:46Z,39.71630146821833,-71.01819976976199
cp_380-20161011T204600Z,113,2016-10-18T10:20:50Z,39.729843322711474,-71.03332721817115
cp_380-20161011T204600Z,114,2016-10-18T11:59:59Z,39.74337947694263,-71.04844829888387
cp_380-20161011T204600Z,115,2016-10-18T13:41:00Z,39.75718497965939,-71.06387026566222
cp_380-20161011T204600Z,116,2016-10-18T15:24:10Z,39.76446382396371,-71.07191322965005
cp_380-20161011T204600Z,117,2016-10-18T15:50:10Z,39.77235190423867,-71.07968782664285
cp_380-20161011T204600Z,118,2016-10-18T17:36:14Z,39.783504989041944,-71.09646328844283
cp_380-20161011T204600Z,119,2016-10-18T19:20:23Z,39.79444106352293,-71.11291234293617
cp_380-20161011T204600Z,120,2016-10-18T21:02:23Z,39.805427082086254,-71.12943651880262
cp_380-20161011T204600Z,121,2016-10-18T23:12:19Z,39.816616624109116,-71.14675266490643
cp_380-20161011T204600Z,122,2016-10-19T00:49:15Z,39.82630709826467,-71.16156353292419
cp_380-20161011T204600Z,123,2016-10-19T02:38:54Z,39.82758319336533,-71.16881293528189
cp_380-20161011T204600Z,124,2016-10-19T04:13:49Z,39.81311656319129,-71.1698759866074
cp_380-20161011T204600Z,125,2016-10-19T06:03:48Z,39.79760320927892,-71.16971731844868
cp_380-20161011T204600Z,126,2016-10-19T07:46:51Z,39.78153948720205,-71.16901563875727
cp_380-20161011T204600Z,127,2016-10-19T09:26:00Z,39.765562886877895,-71.16830274470615
cp_380-20161011T204600Z,128,2016-10-19T11:08:03Z,39.74910872906084,-71.16752022147186
cp_380-20161011T204600Z,129,2016-10-19T13:16:11Z,39.735522062658646,-71.16534524913251
cp_380-20161011T204600Z,130,2016-10-19T14:59:14Z,39.71918315666162,-71.16431247628361
cp_380-20161011T204600Z,131,2016-10-19T16:36:22Z,39.703000855889485,-71.16328917130933
cp_380-20161011T204600Z,132,2016-10-19T18:18:28Z,39.686103998462144,-71.16220989551
cp_380-20161011T204600Z,133,2016-10-19T20:25:14Z,39.67027272559194,-71.16350055227564
cp_380-20161011T204600Z,134,2016-10-19T22:07:15Z,39.652166707194496,-71.16604705515392
cp_380-20161011T204600Z,135,2016-10-19T23:52:25Z,39.63396753104665,-71.16860666011102
cp_380-20161011T204600Z,136,2016-10-20T01:35:32Z,39.61564580484069,-71.17119694918827
cp_380-20161011T204600Z,137,2016-10-20T03:41:25Z,39.59599061288688,-71.1729982725229
cp_380-20161011T204600Z,138,2016-10-20T05:24:30Z,39.57847905112845,-71.17167473556661
cp_380-20161011T204600Z,139,2016-10-20T07:03:39Z,39.56190839659602,-71.17042231308334
cp_380-20161011T204600Z,140,2016-10-20T08:44:41Z,39.54487290596207,-71.16913475793928
cp_380-20161011T204600Z,141,2016-10-20T10:40:35Z,39.52731456957391,-71.17180717748694
cp_380-20161011T204600Z,142,2016-10-20T12:25:39Z,39.506937021945575,-71.17245620725915
cp_380-20161011T204600Z,143,2016-10-20T14:10:50Z,39.48682897682526,-71.17308859598396
cp_380-20161011T204600Z,144,2016-10-20T15:53:57Z,39.466524063329324,-71.17373108857865
cp_380-20161011T204600Z,145,2016-10-20T17:55:25Z,39.44525314618433,-71.17460584210409
cp_380-20161011T204600Z,146,2016-10-20T19:39:25Z,39.42524108110528,-71.17480461384295
cp_380-20161011T204600Z,147,2016-10-20T21:22:33Z,39.40561016469719,-71.17499983319028
cp_380-20161011T204600Z,148,2016-10-20T23:03:39Z,39.38615769165585,-71.17519327801028
cp_380-20161011T204600Z,149,2016-10-21T01:06:40Z,39.367400082023124,-71.17135416678146
cp_380-20161011T204600Z,150,2016-10-21T02:51:45Z,39.348710245175276,-71.16307418441151
cp_380-20161011T204600Z,151,2016-10-21T04:36:55Z,39.33694126623313,-71.15786207099899
cp_380-20161011T204600Z,152,2016-10-21T05:05:11Z,39.332199605504,-71.15576213746989
cp_380-20161011T204600Z,153,2016-10-21T06:12:49Z,39.33618827973447,-71.15148677955179
cp_380-20161011T204600Z,154,2016-10-21T08:00:55Z,39.346548493586475,-71.140335522225
cp_380-20161011T204600Z,155,2016-10-21T10:10:16Z,39.35768821106983,-71.13272588416126
cp_380-20161011T204600Z,156,2016-10-21T11:52:18Z,39.36792185024373,-71.12374108938663
cp_380-20161011T204600Z,157,2016-10-21T13:38:30Z,39.37810373811875,-71.11480173053094
cp_380-20161011T204600Z,158,2016-10-21T15:18:30Z,39.38838742174744,-71.10578055321935
cp_380-20161011T204600Z,159,2016-10-21T17:24:49Z,39.39906265480003,-71.09552219568303
cp_380-20161011T204600Z,160,2016-10-21T19:09:54Z,39.40873242285424,-71.08352407818231
cp_380-20161011T204600Z,161,2016-10-21T20:52:03Z,39.41821429873202,-71.07175909475448
cp_380-20161011T204600Z,162,2016-10-21T22:34:05Z,39.42804831596537,-71.05954922154032
cp_380-20161011T204600Z,163,2016-10-22T00:49:28Z,39.441562010452024,-71.04469503443981
cp_380-20161011T204600Z,164,2016-10-22T02:30:35Z,39.45193088023559,-71.03467366603086
cp_380-20161011T204600Z,165,2016-10-22T04:13:44Z,39.46234485204953,-71.02460870713696
cp_380-20161011T204600Z,166,2016-10-22T05:55:46Z,39.47296679168654,-71.01436791519829
cp_380-20161011T204600Z,167,2016-10-22T08:03:09Z,39.48379265346673,-71.00586245800483
cp_380-20161011T204600Z,168,2016-10-22T09:46:11Z,39.495043101568854,-70.99384627259731
cp_380-20161011T204600Z,169,2016-10-22T11:29:21Z,39.50624127029,-70.98188592485326
cp_380-20161011T204600Z,170,2016-10-22T13:12:27Z,39.51749614006833,-70.96986501681778
cp_380-20161011T204600Z,171,2016-10-22T15:23:18Z,39.53050734870278,-70.95413259343538
cp_380-20161011T204600Z,172,2016-10-22T17:07:17Z,39.540581096010754,-70.94103776011578
cp_380-20161011T204600Z,173,2016-10-22T18:46:27Z,39.550556324284194,-70.92807909052303
cp_380-20161011T204600Z,174,2016-10-22T20:29:28Z,39.56073078247256,-70.91484397487712
cp_380-20161011T204600Z,175,2016-10-22T22:31:43Z,39.5685055159838,-70.89519536414737
cp_380-20161011T204600Z,176,2016-10-23T00:14:43Z,39.57895127372998,-70.88432393528709
cp_380-20161011T204600Z,177,2016-10-23T01:56:53Z,39.58919456621976,-70.87366322226809
cp_380-20161011T204600Z,178,2016-10-23T03:36:53Z,39.599587858368494,-70.86284428620206
cp_380-20161011T204600Z,179,2016-10-23T05:44:52Z,39.608802985852215,-70.84717784148697
cp_380-20161011T204600Z,180,2016-10-23T07:31:00Z,39.61768136528214,-70.83219909564112
cp_380-20161011T204600Z,181,2016-10-23T09:08:10Z,39.6263374500057,-70.81759538399334
cp_380-20161011T204600Z,182,2016-10-23T10:50:12Z,39.63560854792285,-70.8019485032777
cp_380-20161011T204600Z,183,2016-10-23T13:01:29Z,39.646187877986314,-70.78267767480438
cp_380-20161011T204600Z,184,2016-10-23T14:44:31Z,39.65717867707729,-70.77192766085825
cp_380-20161011T204600Z,185,2016-10-23T16:28:42Z,39.66821887515842,-70.76112933014923
cp_380-20161011T204600Z,186,2016-10-23T18:10:45Z,39.67910268162473,-70.75048396484584
cp_380-20161011T204600Z,187,2016-10-23T20:20:20Z,39.68761333320775,-70.73447249515569
cp_380-20161011T204600Z,188,2016-10-23T22:05:25Z,39.69932474031769,-70.72351545014541
cp_380-20161011T204600Z,189,2016-10-23T23:42:34Z,39.71092716825054,-70.71265635847877
cp_380-20161011T204600Z,190,2016-10-24T01:26:38Z,39.723227128350175,-70.70117003710438
cp_380-20161011T204600Z,191,2016-10-24T03:36:16Z,39.73533180355288,-70.69205635759533
cp_380-20161011T204600Z,192,2016-10-24T05:18:16Z,39.74726226642249,-70.67982544138088
cp_380-20161011T204600Z,193,2016-10-24T06:59:26Z,39.75919208758407,-70.66759517108066
cp_380-20161011T204600Z,194,2016-10-24T08:40:27Z,39.77112459051232,-70.65536215147422
cp_380-20161011T204600Z,195,2016-10-24T10:48:35Z,39.78907757892696,-70.63780631817477
cp_380-20161011T204600Z,196,2016-10-24T12:29:37Z,39.801381480263636,-70.62467914440555
cp_380-20161011T204600Z,197,2016-10-24T14:12:47Z,39.81350570747662,-70.61174218378694
cp_380-20161011T204600Z,198,2016-10-24T15:52:49Z,39.825701401936726,-70.59850563423993
cp_380-20161011T204600Z,199,2016-10-24T17:58:10Z,39.82417478282466,-70.58836537983908
cp_380-20161011T204600Z,200,2016-10-24T19:13:55Z,39.8247790102751,-70.57983516406566
cp_380-20161011T204600Z,201,2016-10-24T20:34:52Z,39.815275897123826,-70.57244213891823
cp_380-20161011T204600Z,202,2016-10-24T22:16:54Z,39.80514160370976,-70.55839411453614
cp_380-20161011T204600Z,203,2016-10-25T00:01:04Z,39.794956266499526,-70.5442753339145
cp_380-20161011T204600Z,204,2016-10-25T01:44:08Z,39.78487146548913,-70.53029591525217
cp_380-20161011T204600Z,205,2016-10-25T03:51:10Z,39.77674236107269,-70.51275033059093
cp_380-20161011T204600Z,206,2016-10-25T05:36:15Z,39.76678888668964,-70.50062238175421
cp_380-20161011T204600Z,207,2016-10-25T07:19:25Z,39.757124857277276,-70.48885131425136
cp_380-20161011T204600Z,208,2016-10-25T08:59:24Z,39.74750690541072,-70.47713637053279
cp_380-20161011T204600Z,209,2016-10-25T11:06:55Z,39.735562179261706,-70.46219036945125
cp_380-20161011T204600Z,210,2016-10-25T12:51:03Z,39.72528164803735,-70.44927074267927
cp_380-20161011T204600Z,211,2016-10-25T14:35:12Z,39.715101044461136,-70.43647640629871
cp_380-20161011T204600Z,212,2016-10-25T16:17:17Z,39.70418088928223,-70.42275264840544
cp_380-20161011T204600Z,213,2016-10-25T18:24:21Z,39.69651574386657,-70.41241083355744
cp_380-20161011T204600Z,214,2016-10-25T20:07:20Z,39.684999478106256,-70.40251372669415
cp_380-20161011T204600Z,215,2016-10-25T21:46:30Z,39.67365381956786,-70.39276182020652
cp_380-20161011T204600Z,216,2016-10-25T23:27:30Z,39.66202258547643,-70.38276234703591
cp_380-20161011T204600Z,217,2016-10-26T01:29:53Z,39.64984359515912,-70.36854911854921
cp_380-20161011T204600Z,218,2016-10-26T03:10:54Z,39.64129731902428,-70.35687038461035
cp_380-20161011T204600Z,219,2016-10-26T04:51:04Z,39.63279672177861,-70.34525407219692
cp_380-20161011T204600Z,220,2016-10-26T06:29:04Z,39.62435341024314,-70.3338195859657
cp_380-20161011T204600Z,221,2016-10-26T08:42:28Z,39.612170969817356,-70.32187184922182
cp_380-20161011T204600Z,222,2016-10-26T10:23:32Z,39.6019553777978,-70.30906133655479
cp_380-20161011T204600Z,223,2016-10-26T12:03:42Z,39.5917453378297,-70.29625778624738
cp_380-20161011T204600Z,224,2016-10-26T13:42:41Z,39.58168565871829,-70.28364279081332
cp_380-20161011T204600Z,225,2016-10-26T15:42:35Z,39.57106965033206,-70.26959230331143
cp_380-20161011T204600Z,226,2016-10-26T17:25:38Z,39.558822469614995,-70.25883142592478
cp_380-20161011T204600Z,227,2016-10-26T19:10:51Z,39.546624506669545,-70.2481150823
cp_380-20161011T204600Z,228,2016-10-26T20:52:58Z,39.534003001295375,-70.23719711931349
cp_380-20161011T204600Z,229,2016-10-26T23:11:30Z,39.51649774535386,-70.22688850712316
cp_380-20161011T204600Z,230,2016-10-27T00:53:35Z,39.50397145612497,-70.213573500703
cp_380-20161011T204600Z,231,2016-10-27T02:34:46Z,39.49180964887933,-70.20064592585645
cp_380-20161011T204600Z,232,2016-10-27T04:15:47Z,39.47915733204476,-70.18728473203586
cp_380-20161011T204600Z,233,2016-10-27T06:23:48Z,39.463602211140184,-70.17748984428323
cp_380-20161011T204600Z,234,2016-10-27T08:06:53Z,39.45011595723464,-70.16335697594255
cp_380-20161011T204600Z,235,2016-10-27T09:52:02Z,39.43677099629347,-70.14937217502495
cp_380-20161011T204600Z,236,2016-10-27T11:30:59Z,39.423299822537736,-70.13533759573592
cp_380-20161011T204600Z,237,2016-10-27T13:41:17Z,39.40844207207792,-70.12349672414666
cp_380-20161011T204600Z,238,2016-10-27T15:24:16Z,39.39892302016591,-70.11168571532855
cp_380-20161011T204600Z,239,2016-10-27T17:07:26Z,39.38944916723708,-70.09993057457683
cp_380-20161011T204600Z,240,2016-10-27T18:48:27Z,39.38002180422169,-70.08823311843136
cp_380-20161011T204600Z,241,2016-10-27T20:51:29Z,39.36888606984442,-70.07615585752511
cp_380-20161011T204600Z,242,2016-10-27T22:38:38Z,39.36404027026161,-70.05984447175187
cp_380-20161011T204600Z,243,2016-10-28T00:20:48Z,39.35935666736692,-70.04407932319415
cp_380-20161011T204600Z,244,2016-10-28T01:59:47Z,39.354679270467074,-70.02802280121983
cp_380-20161011T204600Z,245,2016-10-28T04:06:50Z,39.353928365661176,-70.01975639339277
cp_380-20161011T204600Z,246,2016-10-28T05:49:50Z,39.344094508550036,-70.00923368722816
cp_380-20161011T204600Z,247,2016-10-28T07:33:00Z,39.338385758512125,-70.0031250465862
cp_380-20161011T204600Z,248,2016-10-28T07:50:08Z,39.33750131124735,-70.00070928388777
cp_380-20161011T204600Z,249,2016-10-28T08:43:33Z,39.345750391951356,-69.9946369509485
cp_380-20161011T204600Z,250,2016-10-28T08:46:35Z,39.32790515163527,-69.9342187372878
cp_380-20161011T204600Z,251,2016-10-28T14:08:29Z,39.33208579630021,-69.92238198801851
cp_380-20161011T204600Z,252,2016-10-28T15:51:30Z,39.34771943423461,-69.92200249258457
cp_380-20161011T204600Z,253,2016-10-28T17:32:39Z,39.36318573767653,-69.92162705907633
cp_380-20161011T204600Z,254,2016-10-28T19:12:45Z,39.38194392535223,-69.92120332397884
cp_380-20161011T204600Z,255,2016-10-28T21:21:17Z,39.39950209441806,-69.92426041267389
cp_380-20161011T204600Z,256,2016-10-28T23:03:16Z,39.41496721001276,-69.92771366740105
cp_380-20161011T204600Z,257,2016-10-29T00:44:26Z,39.4303501553556,-69.93114857407198
cp_380-20161011T204600Z,258,2016-10-29T02:24:25Z,39.44588609031803,-69.93461133419686
cp_380-20161011T204600Z,259,2016-10-29T04:29:50Z,39.461707346027474,-69.93390861102648
cp_380-20161011T204600Z,260,2016-10-29T06:09:53Z,39.47906223111131,-69.93816412633983
cp_380-20161011T204600Z,261,2016-10-29T07:51:05Z,39.49651099314754,-69.94244281617247
cp_380-20161011T204600Z,262,2016-10-29T09:32:09Z,39.51403815410234,-69.94674427187275
cp_380-20161011T204600Z,263,2016-10-29T11:36:37Z,39.528180477056665,-69.95122992731154
cp_380-20161011T204600Z,264,2016-10-29T13:19:40Z,39.54544560926227,-69.95104520689725
cp_380-20161011T204600Z,265,2016-10-29T14:58:51Z,39.5590513169883,-69.95089963882756
cp_380-20161011T204600Z,266,2016-10-29T16:37:50Z,39.576612026066016,-69.95071175602325
cp_380-20161011T204600Z,267,2016-10-29T18:41:34Z,39.59628120008058,-69.94970117207345
cp_380-20161011T204600Z,268,2016-10-29T20:24:40Z,39.61217312045805,-69.95562842455435
cp_380-20161011T204600Z,269,2016-10-29T22:01:50Z,39.62774510555385,-69.96144586165728
cp_380-20161011T204600Z,270,2016-10-29T23:39:51Z,39.64315926561768,-69.96720433792824
cp_380-20161011T204600Z,271,2016-10-30T01:41:51Z,39.65652418483734,-69.96422772581239
cp_380-20161011T204600Z,272,2016-10-30T03:24:56Z,39.67353050736771,-69.96505151574296
cp_380-20161011T204600Z,273,2016-10-30T05:08:06Z,39.69079584550387,-69.96589876405973
cp_380-20161011T204600Z,274,2016-10-30T06:54:12Z,39.708289289339405,-69.96677389263388
cp_380-20161011T204600Z,275,2016-10-30T09:03:01Z,39.72330424434197,-69.97048044541017
cp_380-20161011T204600Z,276,2016-10-30T10:43:01Z,39.7390860793225,-69.97522938663533
cp_380-20161011T204600Z,277,2016-10-30T12:20:12Z,39.75333466341062,-69.97951695449164
cp_380-20161011T204600Z,278,2016-10-30T14:02:05Z,39.770314560215496,-69.98462640672167
cp_380-20161011T204600Z,279,2016-10-30T16:02:10Z,39.78453525096567,-69.98812908770968
cp_380-20161011T204600Z,280,2016-10-30T17:44:19Z,39.797164628175004,-69.99178090333231
cp_380-20161011T204600Z,281,2016-10-30T19:25:28Z,39.80998667053903,-69.99548807207947
cp_380-20161011T204600Z,282,2016-10-30T21:08:36Z,39.82206641908915,-69.99896657248466
cp_380-20161011T204600Z,283,2016-10-30T23:01:32Z,39.80117790222168,-70.02402297973633
cp_380-20161011T204600Z,284,2016-10-31T00:42:29Z,39.771018981933594,-70.05985260009766
cp_380-20161011T204600Z,285,2016-10-31T02:27:38Z,39.771018981933594,-70.05985260009766
cp_380-20161011T204600Z,286,2016-10-31T04:04:36Z,39.771018981933594,-70.05985260009766
cp_380-20161011T204600Z,287,2016-10-31T06:01:01Z,39.764644929054576,-70.0688811791685
cp_380-20161011T204600Z,288,2016-10-31T07:44:08Z,39.75099475878537,-70.0880053925835
cp_380-20161011T204600Z,289,2016-10-31T09:24:17Z,39.73748298535011,-70.10693095512302
cp_380-20161011T204600Z,290,2016-10-31T11:03:18Z,39.723901580857145,-70.12595404793444
