trajectory,profile_id,time,latitude,longitude
cp_374-20160529T003500Z,1338,2016-06-14T01:42:08Z,40.369277835931264,-69.99392545656383
cp_374-20160529T003500Z,1339,2016-06-14T01:50:14Z,40.367994131270564,-69.99555301631533
cp_374-20160529T003500Z,1340,2016-06-14T01:56:17Z,40.366804862984495,-69.99706084382066
cp_374-20160529T003500Z,1341,2016-06-14T02:03:22Z,40.36552368307635,-69.99868520253553
cp_374-20160529T003500Z,1342,2016-06-14T02:10:27Z,40.36424045543803,-70.00031215748871
cp_374-20160529T003500Z,1343,2016-06-14T02:17:32Z,40.363048924042566,-70.00182285430338
cp_374-20160529T003500Z,1344,2016-06-14T02:24:36Z,40.361676509356684,-70.00356288608288
cp_374-20160529T003500Z,1345,2016-06-14T02:31:40Z,40.3604885234211,-70.00506908774538
cp_374-20160529T003500Z,1346,2016-06-14T02:37:43Z,40.35930019928149,-70.00657571820376
cp_374-20160529T003500Z,1347,2016-06-14T02:45:48Z,40.35792696921567,-70.0083167837721
cp_374-20160529T003500Z,1348,2016-06-14T02:51:52Z,40.356464678195366,-70.0101707662982
cp_374-20160529T003500Z,1349,2016-06-14T03:14:34Z,40.35163450419257,-70.01390078426404
cp_374-20160529T003500Z,1350,2016-06-14T03:22:38Z,40.350240110142074,-70.0155214552586
cp_374-20160529T003500Z,1351,2016-06-14T03:29:41Z,40.34900617773586,-70.01692088881876
cp_374-20160529T003500Z,1352,2016-06-14T03:36:47Z,40.34777287300032,-70.01831961052196
cp_374-20160529T003500Z,1353,2016-06-14T03:43:49Z,40.3465416137362,-70.01971601240488
cp_374-20160529T003500Z,1354,2016-06-14T03:50:53Z,40.34530925115282,-70.02111366558978
cp_374-20160529T003500Z,1355,2016-06-14T03:58:55Z,40.3439922909543,-70.0226072630429
cp_374-20160529T003500Z,1356,2016-06-14T04:05:58Z,40.342675364540085,-70.02410082218036
cp_374-20160529T003500Z,1357,2016-06-14T04:13:01Z,40.341443022614214,-70.02549845193705
cp_374-20160529T003500Z,1358,2016-06-14T04:20:05Z,40.34020978442391,-70.02689709816964
cp_374-20160529T003500Z,1359,2016-06-14T04:27:08Z,40.33906457893317,-70.02819590431893
cp_374-20160529T003500Z,1360,2016-06-14T04:34:12Z,40.33774083852576,-70.02969719137629
cp_374-20160529T003500Z,1361,2016-06-14T04:42:18Z,40.33641413322537,-70.03120184099281
cp_374-20160529T003500Z,1362,2016-06-14T04:48:23Z,40.33517708667809,-70.03260480637815
cp_374-20160529T003500Z,1363,2016-06-14T04:56:27Z,40.333855563511996,-70.03410357880674
cp_374-20160529T003500Z,1364,2016-06-14T05:03:32Z,40.33253134661254,-70.0356054062656
cp_374-20160529T003500Z,1365,2016-06-14T05:11:37Z,40.3312080003877,-70.03710624627065
cp_374-20160529T003500Z,1366,2016-06-14T05:18:41Z,40.329977500574785,-70.03850178684102
cp_374-20160529T003500Z,1367,2016-06-14T05:26:43Z,40.32865641589898,-70.04000006196684
cp_374-20160529T003500Z,1368,2016-06-14T05:32:48Z,40.32741868530675,-70.04140380314462
cp_374-20160529T003500Z,1369,2016-06-14T05:41:53Z,40.32600965941529,-70.04300181459949
cp_374-20160529T003500Z,1370,2016-06-14T05:47:56Z,40.32477936218882,-70.04439712541152
cp_374-20160529T003500Z,1371,2016-06-14T05:55:59Z,40.32345917676268,-70.04589438067582
cp_374-20160529T003500Z,1372,2016-06-14T06:04:05Z,40.32195888604265,-70.04759589785216
cp_374-20160529T003500Z,1373,2016-06-14T06:12:07Z,40.320642047500584,-70.04908935733165
cp_374-20160529T003500Z,1374,2016-06-14T06:19:11Z,40.31940840797042,-70.05048845873377
cp_374-20160529T003500Z,1375,2016-06-14T06:27:15Z,40.317999790572216,-70.05208600690624
cp_374-20160529T003500Z,1376,2016-06-14T06:34:19Z,40.31667932155945,-70.0535835837932
cp_374-20160529T003500Z,1377,2016-06-14T06:42:22Z,40.315359783682844,-70.05508010465542
cp_374-20160529T003500Z,1378,2016-06-14T06:49:25Z,40.31386290178296,-70.0567777558037
cp_374-20160529T003500Z,1379,2016-06-14T07:12:56Z,40.3118524239272,-70.06040488229831
cp_374-20160529T003500Z,1380,2016-06-14T07:21:02Z,40.31116979067088,-70.06044502573396
cp_374-20160529T003500Z,1381,2016-06-14T07:28:08Z,40.310587024348315,-70.06047906638297
cp_374-20160529T003500Z,1382,2016-06-14T07:35:12Z,40.31000452520235,-70.06051309142565
cp_374-20160529T003500Z,1383,2016-06-14T07:43:18Z,40.30933936375699,-70.06055194495309
cp_374-20160529T003500Z,1384,2016-06-14T07:50:23Z,40.30871690763126,-70.0605883039699
cp_374-20160529T003500Z,1385,2016-06-14T07:58:26Z,40.308053242289645,-70.06062707010668
cp_374-20160529T003500Z,1386,2016-06-14T08:06:32Z,40.307348370365744,-70.06066824320959
cp_374-20160529T003500Z,1387,2016-06-14T08:15:36Z,40.30664425506085,-70.06070937211676
cp_374-20160529T003500Z,1388,2016-06-14T08:23:40Z,40.30598018620722,-70.06074816182354
cp_374-20160529T003500Z,1389,2016-06-14T08:32:45Z,40.30527415604281,-70.06078940258182
cp_374-20160529T003500Z,1390,2016-06-14T08:39:50Z,40.30469437239721,-70.06082326900619
cp_374-20160529T003500Z,1391,2016-06-14T08:47:54Z,40.3040708972915,-70.06085968754384
cp_374-20160529T003500Z,1392,2016-06-14T08:54:59Z,40.3033659490945,-70.06090086510204
cp_374-20160529T003500Z,1393,2016-06-14T09:04:03Z,40.302662096259745,-70.06094197867773
cp_374-20160529T003500Z,1394,2016-06-14T09:12:07Z,40.30203879028461,-70.0609783873361
cp_374-20160529T003500Z,1395,2016-06-14T09:20:13Z,40.30137420735581,-70.06101720707115
cp_374-20160529T003500Z,1396,2016-06-14T09:27:16Z,40.30075176016017,-70.06105356556633
cp_374-20160529T003500Z,1397,2016-06-14T09:35:22Z,40.30008716501174,-70.06109238601513
cp_374-20160529T003500Z,1398,2016-06-14T09:43:26Z,40.299422439732346,-70.06113121406518
cp_374-20160529T003500Z,1399,2016-06-14T09:51:31Z,40.29875864431978,-70.0611699877997
cp_374-20160529T003500Z,1400,2016-06-14T09:59:37Z,40.29813518890783,-70.061206405187
cp_374-20160529T003500Z,1401,2016-06-14T10:07:40Z,40.29747317925986,-70.0612450746111
cp_374-20160529T003500Z,1402,2016-06-14T10:15:45Z,40.296808028402545,-70.06128392752007
cp_374-20160529T003500Z,1403,2016-06-14T10:23:50Z,40.29610270941578,-70.06132512673692
cp_374-20160529T003500Z,1404,2016-06-14T10:31:55Z,40.29548100829258,-70.06136144165238
cp_374-20160529T003500Z,1405,2016-06-14T10:39:59Z,40.29481614960084,-70.06140027749532
cp_374-20160529T003500Z,1406,2016-06-14T10:47:04Z,40.29419347064412,-70.06143664952819
cp_374-20160529T003500Z,1407,2016-06-14T10:56:08Z,40.29365391944794,-70.06146816588766
cp_374-20160529T003500Z,1408,2016-06-14T11:16:11Z,40.29341820105733,-70.06087203317341
cp_374-20160529T003500Z,1409,2016-06-14T11:24:15Z,40.292309762175,-70.06180476632565
cp_374-20160529T003500Z,1410,2016-06-14T11:31:20Z,40.291191422192895,-70.06274350577453
cp_374-20160529T003500Z,1411,2016-06-14T11:39:23Z,40.290075929447724,-70.06367985524035
cp_374-20160529T003500Z,1412,2016-06-14T11:46:26Z,40.28903179887918,-70.0645563029845
cp_374-20160529T003500Z,1413,2016-06-14T11:54:31Z,40.287766434584505,-70.06561845528132
cp_374-20160529T003500Z,1414,2016-06-14T12:02:32Z,40.28657684915743,-70.06661699846686
cp_374-20160529T003500Z,1415,2016-06-14T12:10:37Z,40.285383809478,-70.06761844116683
cp_374-20160529T003500Z,1416,2016-06-14T12:18:41Z,40.284265031864216,-70.06855754796565
cp_374-20160529T003500Z,1417,2016-06-14T12:26:46Z,40.28299429400924,-70.06962421085241
cp_374-20160529T003500Z,1418,2016-06-14T12:34:51Z,40.28179876707476,-70.07062774136512
cp_374-20160529T003500Z,1419,2016-06-14T12:42:57Z,40.28060369735462,-70.0716308880901
cp_374-20160529T003500Z,1420,2016-06-14T12:51:01Z,40.27940968146707,-70.07263315022342
cp_374-20160529T003500Z,1421,2016-06-14T12:59:06Z,40.27821606263285,-70.07363507906847
cp_374-20160529T003500Z,1422,2016-06-14T13:07:10Z,40.2770997268798,-70.07457213615878
cp_374-20160529T003500Z,1423,2016-06-14T13:15:14Z,40.27583154268211,-70.07563665549446
cp_374-20160529T003500Z,1424,2016-06-14T13:23:19Z,40.27463930510643,-70.07663742490507
cp_374-20160529T003500Z,1425,2016-06-14T13:31:23Z,40.2734445358644,-70.07764031940744
cp_374-20160529T003500Z,1426,2016-06-14T13:40:29Z,40.272176105929724,-70.07870504501582
cp_374-20160529T003500Z,1427,2016-06-14T13:48:33Z,40.27098011956159,-70.07970896117914
cp_374-20160529T003500Z,1428,2016-06-14T13:55:38Z,40.26985781700559,-70.08065102682981
cp_374-20160529T003500Z,1429,2016-06-14T14:03:44Z,40.26866400347256,-70.08165311910588
cp_374-20160529T003500Z,1430,2016-06-14T14:11:48Z,40.267470595657755,-70.08265487082029
cp_374-20160529T003500Z,1431,2016-06-14T14:19:53Z,40.26635011825535,-70.08359540442909
cp_374-20160529T003500Z,1432,2016-06-14T14:27:59Z,40.26515226716515,-70.08460088584823
cp_374-20160529T003500Z,1433,2016-06-14T14:35:04Z,40.264033032570154,-70.08554037623908
cp_374-20160529T003500Z,1434,2016-06-14T14:43:07Z,40.26284332819996,-70.08653901926596
cp_374-20160529T003500Z,1435,2016-06-14T14:51:11Z,40.26157336032527,-70.0876050358279
cp_374-20160529T003500Z,1436,2016-06-14T15:17:09Z,40.257763560190284,-70.08993099713604
cp_374-20160529T003500Z,1437,2016-06-14T15:26:15Z,40.25660203603415,-70.09135962634377
cp_374-20160529T003500Z,1438,2016-06-14T15:34:20Z,40.2554347854644,-70.0927760201902
cp_374-20160529T003500Z,1439,2016-06-14T15:43:24Z,40.25419907022629,-70.09427549211553
cp_374-20160529T003500Z,1440,2016-06-14T15:52:29Z,40.253030681389994,-70.09569326718528
cp_374-20160529T003500Z,1441,2016-06-14T16:01:35Z,40.25172751561691,-70.09727458659492
cp_374-20160529T003500Z,1442,2016-06-14T16:10:36Z,40.25056378293334,-70.09868671168152
cp_374-20160529T003500Z,1443,2016-06-14T16:18:41Z,40.24939504104585,-70.1001049151593
cp_374-20160529T003500Z,1444,2016-06-14T16:27:46Z,40.24822760179478,-70.10152153796005
cp_374-20160529T003500Z,1445,2016-06-14T16:36:50Z,40.24692612962831,-70.10310080227197
cp_374-20160529T003500Z,1446,2016-06-14T16:45:53Z,40.245758862805715,-70.1045172158403
cp_374-20160529T003500Z,1447,2016-06-14T16:53:57Z,40.24459267250018,-70.10593232311489
cp_374-20160529T003500Z,1448,2016-06-14T17:03:02Z,40.24342424351552,-70.10735014690245
cp_374-20160529T003500Z,1449,2016-06-14T17:12:07Z,40.242188605870254,-70.10884952467319
cp_374-20160529T003500Z,1450,2016-06-14T17:20:12Z,40.24101743674079,-70.11027067347453
cp_374-20160529T003500Z,1451,2016-06-14T17:29:17Z,40.23984927451806,-70.11168817356129
cp_374-20160529T003500Z,1452,2016-06-14T17:38:23Z,40.23861151523998,-70.11319012581579
cp_374-20160529T003500Z,1453,2016-06-14T17:46:26Z,40.23751339682596,-70.11452263162438
cp_374-20160529T003500Z,1454,2016-06-14T17:55:31Z,40.23627812282842,-70.11602156812876
cp_374-20160529T003500Z,1455,2016-06-14T18:03:35Z,40.23518136695977,-70.11735242056406
cp_374-20160529T003500Z,1456,2016-06-14T18:11:38Z,40.23408251109488,-70.11868582122838
cp_374-20160529T003500Z,1457,2016-06-14T18:20:45Z,40.23284331102261,-70.12018952180675
cp_374-20160529T003500Z,1458,2016-06-14T18:28:49Z,40.231811581790474,-70.12144146802414
cp_374-20160529T003500Z,1459,2016-06-14T18:35:53Z,40.230712827593166,-70.1227747453205
cp_374-20160529T003500Z,1460,2016-06-14T18:45:59Z,40.22933924643418,-70.12444150989664
cp_374-20160529T003500Z,1461,2016-06-14T18:55:03Z,40.22803188497916,-70.12602792053367
cp_374-20160529T003500Z,1462,2016-06-14T19:20:50Z,40.22616467502914,-70.12994698236723
cp_374-20160529T003500Z,1463,2016-06-14T19:30:57Z,40.22527233486305,-70.12962318912348
cp_374-20160529T003500Z,1464,2016-06-14T19:41:01Z,40.22442559070461,-70.12932593859584
cp_374-20160529T003500Z,1465,2016-06-14T19:51:07Z,40.22357591237626,-70.1290276580244
cp_374-20160529T003500Z,1466,2016-06-14T19:59:11Z,40.22281781708801,-70.12876152778637
cp_374-20160529T003500Z,1467,2016-06-14T20:09:17Z,40.221968186878364,-70.12846326410704
cp_374-20160529T003500Z,1468,2016-06-14T20:17:22Z,40.22120799062522,-70.12819639632282
cp_374-20160529T003500Z,1469,2016-06-14T20:26:28Z,40.22044842323031,-70.12792974930002
cp_374-20160529T003500Z,1470,2016-06-14T20:34:32Z,40.21969007913841,-70.12766353171916
cp_374-20160529T003500Z,1471,2016-06-14T20:43:38Z,40.21893062606663,-70.12739692482963
cp_374-20160529T003500Z,1472,2016-06-14T20:51:42Z,40.218170840859514,-70.12713020134358
cp_374-20160529T003500Z,1473,2016-06-14T21:00:49Z,40.21736534195608,-70.12684743001097
cp_374-20160529T003500Z,1474,2016-06-14T21:10:54Z,40.21647248634303,-70.1265339920032
cp_374-20160529T003500Z,1475,2016-06-14T21:20:00Z,40.21571456575238,-70.12626792309297
cp_374-20160529T003500Z,1476,2016-06-14T21:28:03Z,40.21500067201819,-70.1260173098622
cp_374-20160529T003500Z,1477,2016-06-14T21:36:08Z,40.214285563246015,-70.12576627009093
cp_374-20160529T003500Z,1478,2016-06-14T21:44:12Z,40.21357130257318,-70.12551552804592
cp_374-20160529T003500Z,1479,2016-06-14T21:53:19Z,40.212722826847816,-70.12521766964967
cp_374-20160529T003500Z,1480,2016-06-14T22:02:21Z,40.21192101352998,-70.12493619214621
cp_374-20160529T003500Z,1481,2016-06-14T22:12:27Z,40.211118684300004,-70.12465453353114
cp_374-20160529T003500Z,1482,2016-06-14T22:19:29Z,40.210404874978565,-70.12440394993358
cp_374-20160529T003500Z,1483,2016-06-14T22:28:35Z,40.20955712966878,-70.12410634795057
cp_374-20160529T003500Z,1484,2016-06-14T22:38:41Z,40.208752489473405,-70.12382387806841
cp_374-20160529T003500Z,1485,2016-06-14T22:46:45Z,40.207859803498515,-70.12351049961234
cp_374-20160529T003500Z,1486,2016-06-14T23:16:12Z,40.209234371799056,-70.12579582947507
cp_374-20160529T003500Z,1487,2016-06-14T23:25:16Z,40.207600927962986,-70.1265994381111
cp_374-20160529T003500Z,1488,2016-06-14T23:34:20Z,40.20594641442469,-70.1273933978333
cp_374-20160529T003500Z,1489,2016-06-14T23:43:25Z,40.204290663046045,-70.12818795156416
cp_374-20160529T003500Z,1490,2016-06-14T23:52:30Z,40.20263450379618,-70.12898270102225
cp_374-20160529T003500Z,1491,2016-06-15T00:01:37Z,40.20106546945665,-70.12973564141197
cp_374-20160529T003500Z,1492,2016-06-15T00:09:42Z,40.19950133786516,-70.13048622909537
cp_374-20160529T003500Z,1493,2016-06-15T00:18:47Z,40.19784323156679,-70.13128191289339
cp_374-20160529T003500Z,1494,2016-06-15T00:27:52Z,40.19618805249438,-70.13207619198879
cp_374-20160529T003500Z,1495,2016-06-15T00:36:57Z,40.19453033245132,-70.13287169043254
cp_374-20160529T003500Z,1496,2016-06-15T00:46:02Z,40.19287492430514,-70.13366607945471
cp_374-20160529T003500Z,1497,2016-06-15T00:55:07Z,40.19131047738777,-70.13441681845514
cp_374-20160529T003500Z,1498,2016-06-15T01:03:12Z,40.18974559062354,-70.13516776852707
cp_374-20160529T003500Z,1499,2016-06-15T01:12:18Z,40.18818430257523,-70.13591699166511
cp_374-20160529T003500Z,1500,2016-06-15T01:21:21Z,40.1865305592995,-70.13671058175754
cp_374-20160529T003500Z,1501,2016-06-15T01:29:26Z,40.18496283503906,-70.13746289347304
cp_374-20160529T003500Z,1502,2016-06-15T01:38:33Z,40.1833028371892,-70.13825948497937
cp_374-20160529T003500Z,1503,2016-06-15T01:47:38Z,40.18173783190318,-70.13901049192697
cp_374-20160529T003500Z,1504,2016-06-15T01:56:43Z,40.179902060075094,-70.13989143297516
cp_374-20160529T003500Z,1505,2016-06-15T02:06:47Z,40.17815784700387,-70.14072843726278
cp_374-20160529T003500Z,1506,2016-06-15T02:15:52Z,40.176497927185466,-70.14152499132375
cp_374-20160529T003500Z,1507,2016-06-15T02:24:58Z,40.174936285566154,-70.1422743841317
cp_374-20160529T003500Z,1508,2016-06-15T02:34:02Z,40.1732817345655,-70.14306836183115
cp_374-20160529T003500Z,1509,2016-06-15T02:43:06Z,40.17162950555014,-70.14386122526786
cp_374-20160529T003500Z,1510,2016-06-15T02:52:10Z,40.17034388807965,-70.14447816098104
cp_374-20160529T003500Z,1511,2016-06-15T02:57:13Z,40.16914570034925,-70.1450531413457
cp_374-20160529T003500Z,1512,2016-06-15T03:19:26Z,40.168294823024596,-70.14712260036599
cp_374-20160529T003500Z,1513,2016-06-15T03:29:31Z,40.166600305505035,-70.1487483404737
cp_374-20160529T003500Z,1514,2016-06-15T03:39:36Z,40.164797795432214,-70.1504198887843
cp_374-20160529T003500Z,1515,2016-06-15T03:50:44Z,40.1630816628695,-70.15201133536159
cp_374-20160529T003500Z,1516,2016-06-15T03:59:49Z,40.16145136248271,-70.15352318591844
cp_374-20160529T003500Z,1517,2016-06-15T04:09:56Z,40.159649494485464,-70.1551941388036
cp_374-20160529T003500Z,1518,2016-06-15T04:22:03Z,40.157591920792264,-70.15710221903164
cp_374-20160529T003500Z,1519,2016-06-15T04:33:10Z,40.15587515339834,-70.15869425431634
cp_374-20160529T003500Z,1520,2016-06-15T04:42:15Z,40.15424669763954,-70.16020439426707
cp_374-20160529T003500Z,1521,2016-06-15T04:52:22Z,40.15252944423095,-70.16179688025495
cp_374-20160529T003500Z,1522,2016-06-15T05:02:28Z,40.15073138690432,-70.1634642993346
cp_374-20160529T003500Z,1523,2016-06-15T05:13:34Z,40.148843199326386,-70.1652153002325
cp_374-20160529T003500Z,1524,2016-06-15T05:24:40Z,40.146876788809614,-70.16703884076455
cp_374-20160529T003500Z,1525,2016-06-15T05:37:46Z,40.14482039627357,-70.16894582565268
cp_374-20160529T003500Z,1526,2016-06-15T05:47:52Z,40.14318999398196,-70.17045777071043
cp_374-20160529T003500Z,1527,2016-06-15T05:57:59Z,40.14121510955783,-70.17228916947626
cp_374-20160529T003500Z,1528,2016-06-15T06:10:07Z,40.13915724499848,-70.17419751943751
cp_374-20160529T003500Z,1529,2016-06-15T06:22:14Z,40.13727039889159,-70.17594727632924
cp_374-20160529T003500Z,1530,2016-06-15T06:32:19Z,40.13547029352498,-70.17761659464806
cp_374-20160529T003500Z,1531,2016-06-15T06:44:28Z,40.13341032996769,-70.1795268911041
cp_374-20160529T003500Z,1532,2016-06-15T06:56:34Z,40.1319570265698,-70.18087460442686
cp_374-20160529T003500Z,1533,2016-06-15T07:16:17Z,40.13074643476113,-70.18130227332824
cp_374-20160529T003500Z,1534,2016-06-15T07:28:25Z,40.12989000885652,-70.18062736252077
cp_374-20160529T003500Z,1535,2016-06-15T07:39:29Z,40.12899765676516,-70.17991584730626
cp_374-20160529T003500Z,1536,2016-06-15T07:50:34Z,40.12814225209897,-70.17923379204979
cp_374-20160529T003500Z,1537,2016-06-15T08:01:40Z,40.12724717235418,-70.17852010194609
cp_374-20160529T003500Z,1538,2016-06-15T08:13:47Z,40.1263529068945,-70.17780706111105
cp_374-20160529T003500Z,1539,2016-06-15T08:24:53Z,40.12545904135465,-70.17709433915131
cp_374-20160529T003500Z,1540,2016-06-15T08:36:58Z,40.124525908453734,-70.17635030743718
cp_374-20160529T003500Z,1541,2016-06-15T08:49:05Z,40.12359139418961,-70.17560517429574
cp_374-20160529T003500Z,1542,2016-06-15T09:01:13Z,40.122696528039285,-70.1748916545012
cp_374-20160529T003500Z,1543,2016-06-15T09:12:19Z,40.121761270411646,-70.1741459286403
cp_374-20160529T003500Z,1544,2016-06-15T09:25:28Z,40.12079129375142,-70.17337251962591
cp_374-20160529T003500Z,1545,2016-06-15T09:37:31Z,40.11981953564457,-70.17259769017849
cp_374-20160529T003500Z,1546,2016-06-15T09:50:38Z,40.11888677435863,-70.17185395477087
cp_374-20160529T003500Z,1547,2016-06-15T10:01:44Z,40.117951727797134,-70.17110839720314
cp_374-20160529T003500Z,1548,2016-06-15T10:15:54Z,40.116822262541646,-70.1702078202657
cp_374-20160529T003500Z,1549,2016-06-15T10:30:02Z,40.115771290895594,-70.16936983005601
cp_374-20160529T003500Z,1550,2016-06-15T10:43:09Z,40.11476035898292,-70.16856376545027
cp_374-20160529T003500Z,1551,2016-06-15T10:57:16Z,40.11406175105816,-70.16800673177238
cp_374-20160529T003500Z,1552,2016-06-15T11:14:34Z,40.113542147388316,-70.16722629021825
cp_374-20160529T003500Z,1553,2016-06-15T11:29:42Z,40.11141360957864,-70.16722500219008
cp_374-20160529T003500Z,1554,2016-06-15T11:42:48Z,40.10934551258408,-70.16724265748404
cp_374-20160529T003500Z,1555,2016-06-15T11:57:58Z,40.10711873124772,-70.16726166746236
cp_374-20160529T003500Z,1556,2016-06-15T12:11:06Z,40.10505005279363,-70.16727932772021
cp_374-20160529T003500Z,1557,2016-06-15T12:25:13Z,40.102909135912725,-70.16729760467577
cp_374-20160529T003500Z,1558,2016-06-15T12:39:18Z,40.100615483928564,-70.16731718552718
cp_374-20160529T003500Z,1559,2016-06-15T12:55:25Z,40.098396903529796,-70.16733612549432
cp_374-20160529T003500Z,1560,2016-06-15T13:09:31Z,40.09610440664252,-70.16735569648469
cp_374-20160529T003500Z,1561,2016-06-15T13:24:38Z,40.09388280994705,-70.16737466220187
cp_374-20160529T003500Z,1562,2016-06-15T13:39:46Z,40.09150612228367,-70.16739495192691
cp_374-20160529T003500Z,1563,2016-06-15T13:54:56Z,40.089278756754005,-70.16741396689245
cp_374-20160529T003500Z,1564,2016-06-15T14:09:06Z,40.08674701773463,-70.16743558028713
cp_374-20160529T003500Z,1565,2016-06-15T14:29:18Z,40.08383538222651,-70.16746043684894
cp_374-20160529T003500Z,1566,2016-06-15T14:46:25Z,40.08176950030142,-70.1674780732329
cp_374-20160529T003500Z,1567,2016-06-15T14:57:32Z,40.07993019908007,-70.16749377530287
cp_374-20160529T003500Z,1568,2016-06-15T15:26:56Z,40.07744453703095,-70.1692216957876
cp_374-20160529T003500Z,1569,2016-06-15T15:45:09Z,40.07572981134711,-70.17296354420195
cp_374-20160529T003500Z,1570,2016-06-15T16:04:21Z,40.073921691897446,-70.17690896082058
cp_374-20160529T003500Z,1571,2016-06-15T16:23:35Z,40.072064253234586,-70.18096199468953
cp_374-20160529T003500Z,1572,2016-06-15T16:43:47Z,40.070208782387965,-70.18501073467463
cp_374-20160529T003500Z,1573,2016-06-15T17:01:59Z,40.068447973366595,-70.18885291732273
cp_374-20160529T003500Z,1574,2016-06-15T17:22:09Z,40.06654641097678,-70.19300223160367
cp_374-20160529T003500Z,1575,2016-06-15T17:41:22Z,40.0646436205472,-70.19715422553527
cp_374-20160529T003500Z,1576,2016-06-15T18:17:15Z,40.06148939681153,-70.1996598637368
cp_374-20160529T003500Z,1577,2016-06-15T18:37:29Z,40.05777525094838,-70.20053857204566
cp_374-20160529T003500Z,1578,2016-06-15T19:10:32Z,40.05466114863363,-70.20025983469341
cp_374-20160529T003500Z,1579,2016-06-15T19:30:45Z,40.05215246001696,-70.19966453779342
cp_374-20160529T003500Z,1580,2016-06-15T19:50:55Z,40.049579649734824,-70.19907202371927
cp_374-20160529T003500Z,1581,2016-06-15T20:10:05Z,40.0471334689523,-70.19850867221543
cp_374-20160529T003500Z,1582,2016-06-15T20:30:17Z,40.04462324748056,-70.19793057224373
cp_374-20160529T003500Z,1583,2016-06-15T20:48:28Z,40.042242961527045,-70.19738239621313
cp_374-20160529T003500Z,1584,2016-06-15T21:07:37Z,40.039799508427755,-70.19681967289034
cp_374-20160529T003500Z,1585,2016-06-15T21:26:48Z,40.03728944745241,-70.19624160988072
cp_374-20160529T003500Z,1586,2016-06-15T21:47:00Z,40.03484012389401,-70.19567753460062
cp_374-20160529T003500Z,1587,2016-06-15T22:05:12Z,40.0325878959828,-70.1951588501314
cp_374-20160529T003500Z,1588,2016-06-15T22:23:22Z,40.03014263919806,-70.19459571142275
cp_374-20160529T003500Z,1589,2016-06-15T22:42:33Z,40.027440689007946,-70.19397345663526
cp_374-20160529T003500Z,1590,2016-06-15T23:21:18Z,40.02531600448537,-70.19075200967077
cp_374-20160529T003500Z,1591,2016-06-15T23:42:32Z,40.022342954376356,-70.19000781489366
cp_374-20160529T003500Z,1592,2016-06-16T00:02:44Z,40.019367130040564,-70.18926158988232
cp_374-20160529T003500Z,1593,2016-06-16T00:22:57Z,40.016543141380744,-70.1885534395576
cp_374-20160529T003500Z,1594,2016-06-16T00:42:02Z,40.01371923977631,-70.18784531106307
cp_374-20160529T003500Z,1595,2016-06-16T01:02:16Z,40.010962489711915,-70.1871540216535
cp_374-20160529T003500Z,1596,2016-06-16T01:20:25Z,40.008277119217496,-70.18648063156003
cp_374-20160529T003500Z,1597,2016-06-16T01:40:38Z,40.005388886957675,-70.18575637135255
cp_374-20160529T003500Z,1598,2016-06-16T01:58:48Z,40.002764141227125,-70.18509818367357
cp_374-20160529T003500Z,1599,2016-06-16T02:18:01Z,40.00000909697199,-70.18440732201692
cp_374-20160529T003500Z,1600,2016-06-16T02:36:08Z,39.997399166781534,-70.18375284951917
cp_374-20160529T003500Z,1601,2016-06-16T02:55:21Z,39.99446078937269,-70.1830160147911
cp_374-20160529T003500Z,1602,2016-06-16T03:34:02Z,39.99056098851131,-70.1810969634751
cp_374-20160529T003500Z,1603,2016-06-16T03:55:14Z,39.98764090819117,-70.18179829714902
cp_374-20160529T003500Z,1604,2016-06-16T04:14:25Z,39.98486097565924,-70.18246766665301
cp_374-20160529T003500Z,1605,2016-06-16T04:34:35Z,39.98201341993652,-70.18315331889092
cp_374-20160529T003500Z,1606,2016-06-16T04:52:46Z,39.97923393786904,-70.18382257992928
cp_374-20160529T003500Z,1607,2016-06-16T05:12:58Z,39.97638473903179,-70.18450862780654
cp_374-20160529T003500Z,1608,2016-06-16T05:32:08Z,39.97360508255752,-70.18517793083966
cp_374-20160529T003500Z,1609,2016-06-16T05:52:22Z,39.970750684112474,-70.18586523071096
cp_374-20160529T003500Z,1610,2016-06-16T06:10:32Z,39.96797242985697,-70.1865341961091
cp_374-20160529T003500Z,1611,2016-06-16T06:30:45Z,39.96519500704237,-70.18720296130768
cp_374-20160529T003500Z,1612,2016-06-16T06:48:53Z,39.963223485196735,-70.18767767664151
cp_374-20160529T003500Z,1613,2016-06-16T06:57:59Z,39.961765919489906,-70.18802863840878
cp_374-20160529T003500Z,1614,2016-06-16T07:24:17Z,39.957852732701255,-70.18925840823582
cp_374-20160529T003500Z,1615,2016-06-16T07:44:30Z,39.955021162764254,-70.19057809111968
cp_374-20160529T003500Z,1616,2016-06-16T08:02:40Z,39.952268733908426,-70.1918771948225
cp_374-20160529T003500Z,1617,2016-06-16T08:22:52Z,39.949437592097745,-70.19321344981839
cp_374-20160529T003500Z,1618,2016-06-16T08:41:02Z,39.946684748878795,-70.19451274909416
cp_374-20160529T003500Z,1619,2016-06-16T09:00:14Z,39.943934174348065,-70.1958109775843
cp_374-20160529T003500Z,1620,2016-06-16T09:18:23Z,39.9411050633828,-70.19714627405266
cp_374-20160529T003500Z,1621,2016-06-16T09:37:33Z,39.93842558327805,-70.19841094707711
cp_374-20160529T003500Z,1622,2016-06-16T09:55:44Z,39.93566911125177,-70.19971195909363
